city,timestamp,date_time,weather_main,weather_description,temperature_celsius,feels_like_celsius,temp_min_celsius,temp_max_celsius,pressure,humidity,wind_speed,wind_deg,clouds,lat,lon
Elgin,1708560000,2024-02-22 00:00:00,Clear,clear sky,14.62,13.29,10.2,14.62,1010,44,2.11,268,0,42.0373,-88.2812
Elgin,1708570800,2024-02-22 03:00:00,Clouds,scattered clouds,12.91,11.64,9.5,12.91,1010,53,0.71,140,33,42.0373,-88.2812
Elgin,1708581600,2024-02-22 06:00:00,Clouds,broken clouds,10.8,9.61,8.89,10.8,1009,64,1.42,53,67,42.0373,-88.2812
Elgin,1708592400,2024-02-22 09:00:00,Clouds,overcast clouds,7.32,5.24,7.32,7.32,1007,82,3.08,62,100,42.0373,-88.2812
Elgin,1708603200,2024-02-22 12:00:00,Rain,light rain,6.66,4.58,6.66,6.66,1006,84,2.88,25,100,42.0373,-88.2812
Elgin,1708614000,2024-02-22 15:00:00,Rain,light rain,6.1,3.45,6.1,6.1,1006,92,3.58,24,100,42.0373,-88.2812
Elgin,1708624800,2024-02-22 18:00:00,Rain,light rain,11.09,9.85,11.09,11.09,1005,61,3.41,21,96,42.0373,-88.2812
Elgin,1708635600,2024-02-22 21:00:00,Clouds,overcast clouds,11.97,10.45,11.97,11.97,1004,47,3.56,336,96,42.0373,-88.2812
Elgin,1708646400,2024-02-23 00:00:00,Clouds,overcast clouds,8.52,6.68,8.52,8.52,1005,59,3.08,306,94,42.0373,-88.2812
Elgin,1708657200,2024-02-23 03:00:00,Clouds,scattered clouds,6.62,4.27,6.62,6.62,1005,68,3.27,298,28,42.0373,-88.2812
Elgin,1708668000,2024-02-23 06:00:00,Clouds,few clouds,5.27,1.71,5.27,5.27,1006,80,4.93,318,16,42.0373,-88.2812
Elgin,1708678800,2024-02-23 09:00:00,Clear,clear sky,3.16,-0.75,3.16,3.16,1006,83,4.6,311,2,42.0373,-88.2812
Elgin,1708689600,2024-02-23 12:00:00,Clear,clear sky,1.38,-2.47,1.38,1.38,1007,88,3.82,303,5,42.0373,-88.2812
Elgin,1708700400,2024-02-23 15:00:00,Clouds,few clouds,3.73,-0.27,3.73,3.73,1008,68,5.03,318,11,42.0373,-88.2812
Elgin,1708711200,2024-02-23 18:00:00,Clouds,few clouds,6.78,3.66,6.78,6.78,1008,53,4.79,318,12,42.0373,-88.2812
Elgin,1708722000,2024-02-23 21:00:00,Clouds,broken clouds,7.02,3.64,7.02,7.02,1007,52,5.53,325,63,42.0373,-88.2812
Elgin,1708732800,2024-02-24 00:00:00,Snow,light snow,-0.15,-5.78,-0.15,-0.15,1011,86,6.28,44,81,42.0373,-88.2812
Elgin,1708743600,2024-02-24 03:00:00,Clouds,overcast clouds,-1.47,-7.11,-1.47,-1.47,1013,69,5.62,42,100,42.0373,-88.2812
Elgin,1708754400,2024-02-24 06:00:00,Clouds,overcast clouds,-1.62,-6.81,-1.62,-1.62,1014,61,4.79,32,99,42.0373,-88.2812
Elgin,1708765200,2024-02-24 09:00:00,Clouds,scattered clouds,-2.83,-8.33,-2.83,-2.83,1016,60,4.81,18,49,42.0373,-88.2812
Elgin,1708776000,2024-02-24 12:00:00,Clouds,scattered clouds,-4.17,-9.71,-4.17,-4.17,1019,59,4.4,9,28,42.0373,-88.2812
Elgin,1708786800,2024-02-24 15:00:00,Clear,clear sky,-2.68,-6.55,-2.68,-2.68,1021,49,2.83,11,0,42.0373,-88.2812
Elgin,1708797600,2024-02-24 18:00:00,Clear,clear sky,0.66,0.66,0.66,0.66,1020,35,0.76,267,0,42.0373,-88.2812
Elgin,1708808400,2024-02-24 21:00:00,Clear,clear sky,2.12,-0.81,2.12,2.12,1018,32,2.83,222,0,42.0373,-88.2812
Elgin,1708819200,2024-02-25 00:00:00,Clear,clear sky,-0.72,-4.78,-0.72,-0.72,1018,50,3.49,204,4,42.0373,-88.2812
Elgin,1708830000,2024-02-25 03:00:00,Clouds,broken clouds,-0.28,-5.45,-0.28,-0.28,1018,57,5.33,196,67,42.0373,-88.2812
Elgin,1708840800,2024-02-25 06:00:00,Clouds,broken clouds,-0.21,-5.92,-0.21,-0.21,1015,62,6.41,195,53,42.0373,-88.2812
Elgin,1708851600,2024-02-25 09:00:00,Clouds,few clouds,-0.19,-6.23,-0.19,-0.19,1012,71,7.17,191,12,42.0373,-88.2812
Elgin,1708862400,2024-02-25 12:00:00,Clouds,scattered clouds,0.41,-5.75,0.41,0.41,1010,73,7.88,195,50,42.0373,-88.2812
Elgin,1708873200,2024-02-25 15:00:00,Clouds,broken clouds,4.24,-0.61,4.24,4.24,1009,69,7.39,205,64,42.0373,-88.2812
Elgin,1708884000,2024-02-25 18:00:00,Clouds,broken clouds,9.83,6.82,9.83,9.83,1007,58,6.67,219,69,42.0373,-88.2812
Elgin,1708894800,2024-02-25 21:00:00,Clouds,overcast clouds,11.25,10.0,11.25,11.25,1005,60,4.57,214,93,42.0373,-88.2812
Elgin,1708905600,2024-02-26 00:00:00,Clouds,overcast clouds,8.69,7.97,8.69,8.69,1005,75,1.68,181,97,42.0373,-88.2812
Elgin,1708916400,2024-02-26 03:00:00,Clouds,overcast clouds,8.04,7.27,8.04,8.04,1006,79,1.63,76,100,42.0373,-88.2812
Elgin,1708927200,2024-02-26 06:00:00,Clouds,broken clouds,6.2,4.06,6.2,6.2,1006,86,2.84,15,76,42.0373,-88.2812
Elgin,1708938000,2024-02-26 09:00:00,Clear,clear sky,3.96,0.74,3.96,3.96,1008,88,3.75,30,3,42.0373,-88.2812
Elgin,1708948800,2024-02-26 12:00:00,Clouds,few clouds,2.79,-0.34,2.79,2.79,1009,90,3.25,46,22,42.0373,-88.2812
Elgin,1708959600,2024-02-26 15:00:00,Clouds,broken clouds,5.77,2.53,5.77,5.77,1011,79,4.52,58,75,42.0373,-88.2812
Elgin,1708970400,2024-02-26 18:00:00,Clouds,overcast clouds,8.3,5.29,8.3,8.3,1009,66,5.43,89,87,42.0373,-88.2812
Elgin,1708981200,2024-02-26 21:00:00,Clouds,overcast clouds,10.17,8.89,10.17,10.17,1007,63,4.88,111,98,42.0373,-88.2812
Waterbury,1708560000,2024-02-22 00:00:00,Clouds,scattered clouds,0.87,0.87,-3.43,0.87,1027,67,0.84,151,40,41.5582,-73.0515
Waterbury,1708570800,2024-02-22 03:00:00,Clouds,scattered clouds,-0.71,-0.71,-3.86,-0.71,1027,77,0.28,168,31,41.5582,-73.0515
Waterbury,1708581600,2024-02-22 06:00:00,Clouds,scattered clouds,-2.12,-2.12,-3.62,-2.12,1026,87,0.49,146,34,41.5582,-73.0515
Waterbury,1708592400,2024-02-22 09:00:00,Clouds,broken clouds,-3.92,-3.92,-3.92,-3.92,1023,98,0.59,155,63,41.5582,-73.0515
Waterbury,1708603200,2024-02-22 12:00:00,Clouds,broken clouds,-3.49,-3.49,-3.49,-3.49,1021,97,1.33,164,55,41.5582,-73.0515
Waterbury,1708614000,2024-02-22 15:00:00,Clouds,broken clouds,2.91,-0.29,2.91,2.91,1019,71,3.38,191,81,41.5582,-73.0515
Waterbury,1708624800,2024-02-22 18:00:00,Clouds,broken clouds,4.89,1.79,4.89,4.89,1015,66,3.89,192,81,41.5582,-73.0515
Waterbury,1708635600,2024-02-22 21:00:00,Clouds,overcast clouds,3.9,1.08,3.9,3.9,1013,74,3.14,193,100,41.5582,-73.0515
Waterbury,1708646400,2024-02-23 00:00:00,Rain,light rain,1.03,-1.62,1.03,1.03,1011,94,2.32,165,100,41.5582,-73.0515
Waterbury,1708657200,2024-02-23 03:00:00,Rain,light rain,1.56,-1.35,1.56,1.56,1008,98,2.68,162,100,41.5582,-73.0515
Waterbury,1708668000,2024-02-23 06:00:00,Rain,light rain,2.51,-0.73,2.51,2.51,1005,97,3.32,159,100,41.5582,-73.0515
Waterbury,1708678800,2024-02-23 09:00:00,Clouds,overcast clouds,3.73,1.14,3.73,3.73,1001,97,2.8,157,100,41.5582,-73.0515
Waterbury,1708689600,2024-02-23 12:00:00,Rain,light rain,3.16,1.81,3.16,3.16,999,99,1.53,171,100,41.5582,-73.0515
Waterbury,1708700400,2024-02-23 15:00:00,Rain,light rain,3.52,2.33,3.52,3.52,998,100,1.45,195,100,41.5582,-73.0515
Waterbury,1708711200,2024-02-23 18:00:00,Rain,light rain,3.87,3.87,3.87,3.87,996,99,0.92,224,100,41.5582,-73.0515
Waterbury,1708722000,2024-02-23 21:00:00,Rain,light rain,3.33,1.73,3.33,3.33,997,99,1.74,328,100,41.5582,-73.0515
Waterbury,1708732800,2024-02-24 00:00:00,Clouds,overcast clouds,4.15,0.47,4.15,4.15,998,89,4.62,332,100,41.5582,-73.0515
Waterbury,1708743600,2024-02-24 03:00:00,Clouds,overcast clouds,2.49,-1.81,2.49,2.49,999,84,5.01,335,86,41.5582,-73.0515
Waterbury,1708754400,2024-02-24 06:00:00,Clouds,broken clouds,1.65,-2.06,1.65,1.65,1000,82,3.71,326,64,41.5582,-73.0515
Waterbury,1708765200,2024-02-24 09:00:00,Clear,clear sky,-0.32,-5.01,-0.32,-0.32,1001,83,4.5,321,9,41.5582,-73.0515
Waterbury,1708776000,2024-02-24 12:00:00,Clouds,few clouds,-3.09,-8.55,-3.09,-3.09,1003,78,4.65,331,17,41.5582,-73.0515
Waterbury,1708786800,2024-02-24 15:00:00,Clouds,scattered clouds,-2.3,-8.42,-2.3,-2.3,1006,57,6.1,330,41,41.5582,-73.0515
Waterbury,1708797600,2024-02-24 18:00:00,Clouds,broken clouds,-0.78,-6.56,-0.78,-0.78,1007,43,6.23,327,51,41.5582,-73.0515
Waterbury,1708808400,2024-02-24 21:00:00,Clouds,scattered clouds,-1.4,-6.8,-1.4,-1.4,1009,46,5.23,324,30,41.5582,-73.0515
Waterbury,1708819200,2024-02-25 00:00:00,Clouds,few clouds,-5.38,-11.69,-5.38,-5.38,1014,55,5.07,330,17,41.5582,-73.0515
Waterbury,1708830000,2024-02-25 03:00:00,Clear,clear sky,-6.84,-13.17,-6.84,-6.84,1017,55,4.6,332,0,41.5582,-73.0515
Waterbury,1708840800,2024-02-25 06:00:00,Clear,clear sky,-7.29,-12.8,-7.29,-7.29,1019,53,3.52,327,0,41.5582,-73.0515
Waterbury,1708851600,2024-02-25 09:00:00,Clear,clear sky,-6.87,-11.61,-6.87,-6.87,1020,53,2.87,317,3,41.5582,-73.0515
Waterbury,1708862400,2024-02-25 12:00:00,Clear,clear sky,-6.42,-9.93,-6.42,-6.42,1022,55,2.0,272,6,41.5582,-73.0515
Waterbury,1708873200,2024-02-25 15:00:00,Clear,clear sky,-1.51,-4.41,-1.51,-1.51,1023,39,2.15,236,1,41.5582,-73.0515
Waterbury,1708884000,2024-02-25 18:00:00,Clear,clear sky,2.95,-0.1,2.95,2.95,1021,34,3.18,220,3,41.5582,-73.0515
Waterbury,1708894800,2024-02-25 21:00:00,Clouds,few clouds,3.22,-0.38,3.22,3.22,1020,39,4.08,208,17,41.5582,-73.0515
Waterbury,1708905600,2024-02-26 00:00:00,Clouds,few clouds,-1.56,-5.64,-1.56,-1.56,1021,54,3.3,197,12,41.5582,-73.0515
Waterbury,1708916400,2024-02-26 03:00:00,Clouds,scattered clouds,-0.77,-4.75,-0.77,-0.77,1022,72,3.37,202,44,41.5582,-73.0515
Waterbury,1708927200,2024-02-26 06:00:00,Clouds,broken clouds,0.21,-3.8,0.21,0.21,1021,64,3.69,208,72,41.5582,-73.0515
Waterbury,1708938000,2024-02-26 09:00:00,Clouds,overcast clouds,1.35,-2.74,1.35,1.35,1020,71,4.18,219,100,41.5582,-73.0515
Waterbury,1708948800,2024-02-26 12:00:00,Snow,light snow,1.75,-1.66,1.75,1.75,1019,85,3.33,199,100,41.5582,-73.0515
Waterbury,1708959600,2024-02-26 15:00:00,Rain,light rain,3.95,0.69,3.95,3.95,1018,84,3.8,211,100,41.5582,-73.0515
Waterbury,1708970400,2024-02-26 18:00:00,Rain,light rain,4.61,1.68,4.61,4.61,1017,83,3.52,215,100,41.5582,-73.0515
Waterbury,1708981200,2024-02-26 21:00:00,Rain,moderate rain,3.28,1.2,3.28,3.28,1018,96,2.15,215,100,41.5582,-73.0515
Springfield,1708560000,2024-02-22 00:00:00,Clear,clear sky,21.3,20.79,15.93,21.3,1007,50,4.39,187,0,37.2153,-93.2982
Springfield,1708570800,2024-02-22 03:00:00,Clouds,few clouds,18.92,18.49,14.17,18.92,1007,62,4.67,180,20,37.2153,-93.2982
Springfield,1708581600,2024-02-22 06:00:00,Clouds,broken clouds,16.91,16.56,14.71,16.91,1006,73,4.99,192,53,37.2153,-93.2982
Springfield,1708592400,2024-02-22 09:00:00,Rain,moderate rain,12.84,12.69,12.84,12.84,1005,96,1.88,279,100,37.2153,-93.2982
Springfield,1708603200,2024-02-22 12:00:00,Rain,light rain,13.42,13.3,13.42,13.42,1003,95,3.57,174,100,37.2153,-93.2982
Springfield,1708614000,2024-02-22 15:00:00,Rain,light rain,15.41,15.3,15.41,15.41,1003,88,3.95,234,100,37.2153,-93.2982
Springfield,1708624800,2024-02-22 18:00:00,Rain,light rain,16.2,16.02,16.2,16.2,1004,82,5.21,317,99,37.2153,-93.2982
Springfield,1708635600,2024-02-22 21:00:00,Rain,light rain,15.94,15.44,15.94,15.94,1005,71,7.72,347,83,37.2153,-93.2982
Springfield,1708646400,2024-02-23 00:00:00,Clouds,overcast clouds,13.6,12.58,13.6,13.6,1008,60,5.79,351,85,37.2153,-93.2982
Springfield,1708657200,2024-02-23 03:00:00,Clouds,scattered clouds,10.24,9.17,10.24,10.24,1011,71,3.8,335,42,37.2153,-93.2982
Springfield,1708668000,2024-02-23 06:00:00,Clouds,scattered clouds,8.6,5.86,8.6,8.6,1012,72,4.94,328,25,37.2153,-93.2982
Springfield,1708678800,2024-02-23 09:00:00,Clear,clear sky,6.54,3.51,6.54,6.54,1013,74,4.47,324,0,37.2153,-93.2982
Springfield,1708689600,2024-02-23 12:00:00,Clear,clear sky,4.87,1.76,4.87,4.87,1014,76,3.9,319,0,37.2153,-93.2982
Springfield,1708700400,2024-02-23 15:00:00,Clear,clear sky,7.51,4.57,7.51,7.51,1016,60,4.78,311,0,37.2153,-93.2982
Springfield,1708711200,2024-02-23 18:00:00,Clear,clear sky,12.74,11.22,12.74,12.74,1014,44,5.9,301,0,37.2153,-93.2982
Springfield,1708722000,2024-02-23 21:00:00,Clear,clear sky,15.19,13.7,15.19,15.19,1012,36,7.47,299,2,37.2153,-93.2982
Springfield,1708732800,2024-02-24 00:00:00,Clear,clear sky,11.58,10.07,11.58,11.58,1011,49,3.76,283,9,37.2153,-93.2982
Springfield,1708743600,2024-02-24 03:00:00,Clear,clear sky,9.37,7.17,9.37,9.37,1014,55,4.12,299,0,37.2153,-93.2982
Springfield,1708754400,2024-02-24 06:00:00,Clear,clear sky,7.5,5.04,7.5,7.5,1014,61,3.8,310,1,37.2153,-93.2982
Springfield,1708765200,2024-02-24 09:00:00,Clouds,scattered clouds,5.51,3.09,5.51,5.51,1016,71,3.04,337,36,37.2153,-93.2982
Springfield,1708776000,2024-02-24 12:00:00,Clouds,few clouds,4.05,1.12,4.05,4.05,1018,76,3.33,351,19,37.2153,-93.2982
Springfield,1708786800,2024-02-24 15:00:00,Clear,clear sky,5.97,3.25,5.97,5.97,1020,66,3.66,11,0,37.2153,-93.2982
Springfield,1708797600,2024-02-24 18:00:00,Clear,clear sky,10.21,8.57,10.21,10.21,1020,49,2.77,357,0,37.2153,-93.2982
Springfield,1708808400,2024-02-24 21:00:00,Clear,clear sky,12.76,11.14,12.76,12.76,1017,40,2.03,225,0,37.2153,-93.2982
Springfield,1708819200,2024-02-25 00:00:00,Clear,clear sky,10.44,8.85,10.44,10.44,1017,50,2.19,184,0,37.2153,-93.2982
Springfield,1708830000,2024-02-25 03:00:00,Clear,clear sky,8.28,5.96,8.28,8.28,1017,59,3.85,164,0,37.2153,-93.2982
Springfield,1708840800,2024-02-25 06:00:00,Clear,clear sky,7.48,4.5,7.48,7.48,1016,63,4.85,162,0,37.2153,-93.2982
Springfield,1708851600,2024-02-25 09:00:00,Clouds,few clouds,7.63,4.37,7.63,7.63,1014,63,5.64,167,18,37.2153,-93.2982
Springfield,1708862400,2024-02-25 12:00:00,Clouds,scattered clouds,7.41,3.97,7.41,7.41,1012,71,5.96,175,34,37.2153,-93.2982
Springfield,1708873200,2024-02-25 15:00:00,Clouds,overcast clouds,12.6,11.51,12.6,12.6,1011,61,6.91,197,99,37.2153,-93.2982
Springfield,1708884000,2024-02-25 18:00:00,Clouds,overcast clouds,17.71,16.89,17.71,17.71,1008,52,7.57,205,100,37.2153,-93.2982
Springfield,1708894800,2024-02-25 21:00:00,Clouds,overcast clouds,20.07,19.39,20.07,20.07,1006,48,7.58,218,93,37.2153,-93.2982
Springfield,1708905600,2024-02-26 00:00:00,Rain,light rain,16.56,16.02,16.56,16.56,1007,67,5.82,211,61,37.2153,-93.2982
Springfield,1708916400,2024-02-26 03:00:00,Rain,light rain,13.53,13.18,13.53,13.53,1008,86,4.6,182,1,37.2153,-93.2982
Springfield,1708927200,2024-02-26 06:00:00,Clear,clear sky,12.61,12.3,12.61,12.61,1009,91,3.61,198,2,37.2153,-93.2982
Springfield,1708938000,2024-02-26 09:00:00,Clouds,few clouds,11.79,11.53,11.79,11.79,1008,96,3.66,194,14,37.2153,-93.2982
Springfield,1708948800,2024-02-26 12:00:00,Clouds,scattered clouds,11.69,11.47,11.69,11.69,1008,98,3.84,185,31,37.2153,-93.2982
Springfield,1708959600,2024-02-26 15:00:00,Clouds,overcast clouds,14.64,14.48,14.64,14.64,1008,89,5.61,171,100,37.2153,-93.2982
Springfield,1708970400,2024-02-26 18:00:00,Clouds,overcast clouds,19.44,19.08,19.44,19.44,1005,63,7.16,174,100,37.2153,-93.2982
Springfield,1708981200,2024-02-26 21:00:00,Clouds,overcast clouds,21.59,21.08,21.59,21.59,1001,49,7.28,201,100,37.2153,-93.2982
Gresham,1708560000,2024-02-22 00:00:00,Rain,light rain,10.37,9.76,8.73,10.37,1019,88,3.1,183,100,45.4982,-122.4315
Gresham,1708570800,2024-02-22 03:00:00,Rain,light rain,9.58,8.9,8.01,9.58,1020,91,1.77,137,100,45.4982,-122.4315
Gresham,1708581600,2024-02-22 06:00:00,Rain,light rain,8.04,7.19,6.88,8.04,1022,94,1.71,132,99,45.4982,-122.4315
Gresham,1708592400,2024-02-22 09:00:00,Rain,light rain,7.06,6.48,7.06,7.06,1024,95,1.35,127,96,45.4982,-122.4315
Gresham,1708603200,2024-02-22 12:00:00,Rain,light rain,7.28,7.28,7.28,7.28,1024,95,1.03,141,98,45.4982,-122.4315
Gresham,1708614000,2024-02-22 15:00:00,Rain,light rain,6.52,6.52,6.52,6.52,1025,95,0.26,103,99,45.4982,-122.4315
Gresham,1708624800,2024-02-22 18:00:00,Rain,light rain,10.06,9.29,10.06,10.06,1026,83,0.37,358,80,45.4982,-122.4315
Gresham,1708635600,2024-02-22 21:00:00,Rain,light rain,12.76,11.89,12.76,12.76,1025,69,1.24,311,24,45.4982,-122.4315
Gresham,1708646400,2024-02-23 00:00:00,Clouds,scattered clouds,12.78,11.76,12.78,12.78,1024,63,1.08,341,49,45.4982,-122.4315
Gresham,1708657200,2024-02-23 03:00:00,Clouds,broken clouds,8.15,8.15,8.15,8.15,1025,85,0.83,52,67,45.4982,-122.4315
Gresham,1708668000,2024-02-23 06:00:00,Clouds,scattered clouds,6.48,5.84,6.48,6.48,1026,89,1.34,68,47,45.4982,-122.4315
Gresham,1708678800,2024-02-23 09:00:00,Clouds,overcast clouds,5.99,5.99,5.99,5.99,1026,87,1.25,52,86,45.4982,-122.4315
Gresham,1708689600,2024-02-23 12:00:00,Clouds,overcast clouds,5.51,4.43,5.51,5.51,1026,88,1.58,29,92,45.4982,-122.4315
Gresham,1708700400,2024-02-23 15:00:00,Clouds,scattered clouds,4.31,4.31,4.31,4.31,1027,89,0.36,60,45,45.4982,-122.4315
Gresham,1708711200,2024-02-23 18:00:00,Clouds,scattered clouds,9.83,9.83,9.83,9.83,1027,67,0.08,225,31,45.4982,-122.4315
Gresham,1708722000,2024-02-23 21:00:00,Clear,clear sky,13.69,12.55,13.69,13.69,1025,55,0.89,311,2,45.4982,-122.4315
Gresham,1708732800,2024-02-24 00:00:00,Clear,clear sky,13.53,12.4,13.53,13.53,1023,56,1.29,306,4,45.4982,-122.4315
Gresham,1708743600,2024-02-24 03:00:00,Clear,clear sky,8.5,8.5,8.5,8.5,1024,76,1.24,128,7,45.4982,-122.4315
Gresham,1708754400,2024-02-24 06:00:00,Clear,clear sky,6.82,6.82,6.82,6.82,1023,84,0.91,103,6,45.4982,-122.4315
Gresham,1708765200,2024-02-24 09:00:00,Clouds,scattered clouds,5.61,5.61,5.61,5.61,1023,88,0.64,103,43,45.4982,-122.4315
Gresham,1708776000,2024-02-24 12:00:00,Clouds,broken clouds,5.0,5.0,5.0,5.0,1022,90,0.4,25,71,45.4982,-122.4315
Gresham,1708786800,2024-02-24 15:00:00,Clouds,overcast clouds,3.82,3.82,3.82,3.82,1022,93,0.67,123,89,45.4982,-122.4315
Gresham,1708797600,2024-02-24 18:00:00,Clouds,broken clouds,8.47,8.47,8.47,8.47,1021,72,0.76,249,83,45.4982,-122.4315
Gresham,1708808400,2024-02-24 21:00:00,Clouds,overcast clouds,8.49,8.49,8.49,8.49,1020,77,0.26,304,100,45.4982,-122.4315
Gresham,1708819200,2024-02-25 00:00:00,Clouds,overcast clouds,8.47,8.47,8.47,8.47,1018,82,0.08,330,100,45.4982,-122.4315
Gresham,1708830000,2024-02-25 03:00:00,Rain,light rain,7.91,6.93,7.91,7.91,1018,89,1.82,212,100,45.4982,-122.4315
Gresham,1708840800,2024-02-25 06:00:00,Rain,light rain,7.89,6.29,7.89,7.89,1017,93,2.54,220,100,45.4982,-122.4315
Gresham,1708851600,2024-02-25 09:00:00,Rain,light rain,7.77,5.99,7.77,7.77,1016,93,2.76,214,100,45.4982,-122.4315
Gresham,1708862400,2024-02-25 12:00:00,Rain,light rain,7.66,5.63,7.66,7.66,1015,95,3.11,210,100,45.4982,-122.4315
Gresham,1708873200,2024-02-25 15:00:00,Rain,light rain,7.61,5.28,7.61,7.61,1013,94,3.59,215,100,45.4982,-122.4315
Gresham,1708884000,2024-02-25 18:00:00,Rain,light rain,8.46,6.1,8.46,8.46,1012,93,4.03,211,100,45.4982,-122.4315
Gresham,1708894800,2024-02-25 21:00:00,Rain,light rain,8.33,5.43,8.33,8.33,1010,95,5.17,221,100,45.4982,-122.4315
Gresham,1708905600,2024-02-26 00:00:00,Rain,light rain,8.19,4.84,8.19,8.19,1006,93,6.3,214,100,45.4982,-122.4315
Gresham,1708916400,2024-02-26 03:00:00,Rain,moderate rain,8.32,4.74,8.32,8.32,1004,94,7.14,231,100,45.4982,-122.4315
Gresham,1708927200,2024-02-26 06:00:00,Rain,moderate rain,6.07,2.32,6.07,6.07,1004,94,5.83,274,100,45.4982,-122.4315
Gresham,1708938000,2024-02-26 09:00:00,Rain,light rain,3.61,-0.14,3.61,3.61,1006,85,4.5,261,100,45.4982,-122.4315
Gresham,1708948800,2024-02-26 12:00:00,Snow,light snow,2.79,-1.59,2.79,2.79,1006,88,5.33,250,96,45.4982,-122.4315
Gresham,1708959600,2024-02-26 15:00:00,Snow,light snow,1.64,-2.89,1.64,1.64,1006,93,5.05,237,100,45.4982,-122.4315
Gresham,1708970400,2024-02-26 18:00:00,Snow,light snow,2.85,-1.28,2.85,2.85,1007,89,4.86,238,100,45.4982,-122.4315
Gresham,1708981200,2024-02-26 21:00:00,Rain,light rain,2.78,-0.88,2.78,2.78,1007,92,4.02,259,100,45.4982,-122.4315
Murrieta,1708560000,2024-02-22 00:00:00,Rain,light rain,14.31,13.99,14.31,15.19,1021,84,2.59,248,100,33.5539,-117.2139
Murrieta,1708570800,2024-02-22 03:00:00,Clouds,broken clouds,13.27,12.85,11.18,13.27,1021,84,1.12,231,73,33.5539,-117.2139
Murrieta,1708581600,2024-02-22 06:00:00,Clouds,broken clouds,11.32,10.81,9.82,11.32,1022,88,0.68,270,57,33.5539,-117.2139
Murrieta,1708592400,2024-02-22 09:00:00,Clouds,broken clouds,9.14,9.14,9.14,9.14,1021,91,0.98,123,82,33.5539,-117.2139
Murrieta,1708603200,2024-02-22 12:00:00,Clouds,overcast clouds,8.27,8.27,8.27,8.27,1022,93,0.47,100,89,33.5539,-117.2139
Murrieta,1708614000,2024-02-22 15:00:00,Clouds,few clouds,8.81,8.81,8.81,8.81,1023,94,0.76,52,15,33.5539,-117.2139
Murrieta,1708624800,2024-02-22 18:00:00,Clear,clear sky,14.18,13.4,14.18,14.18,1023,67,0.2,313,8,33.5539,-117.2139
Murrieta,1708635600,2024-02-22 21:00:00,Clear,clear sky,17.72,16.72,17.72,17.72,1020,45,0.31,353,2,33.5539,-117.2139
Murrieta,1708646400,2024-02-23 00:00:00,Clear,clear sky,18.23,17.26,18.23,18.23,1019,44,1.18,277,4,33.5539,-117.2139
Murrieta,1708657200,2024-02-23 03:00:00,Clear,clear sky,11.6,10.85,11.6,11.6,1021,78,1.17,181,9,33.5539,-117.2139
Murrieta,1708668000,2024-02-23 06:00:00,Clouds,scattered clouds,10.91,10.15,10.91,10.91,1021,80,0.88,19,29,33.5539,-117.2139
Murrieta,1708678800,2024-02-23 09:00:00,Clouds,overcast clouds,11.68,10.65,11.68,11.68,1020,67,2.65,21,86,33.5539,-117.2139
Murrieta,1708689600,2024-02-23 12:00:00,Clouds,overcast clouds,11.72,10.46,11.72,11.72,1018,58,3.02,21,93,33.5539,-117.2139
Murrieta,1708700400,2024-02-23 15:00:00,Clouds,overcast clouds,12.24,10.8,12.24,12.24,1019,49,2.52,29,100,33.5539,-117.2139
Murrieta,1708711200,2024-02-23 18:00:00,Clouds,overcast clouds,17.62,16.35,17.62,17.62,1019,35,2.36,14,99,33.5539,-117.2139
Murrieta,1708722000,2024-02-23 21:00:00,Clouds,broken clouds,21.69,20.59,21.69,21.69,1016,26,1.69,6,66,33.5539,-117.2139
Murrieta,1708732800,2024-02-24 00:00:00,Clouds,scattered clouds,22.3,21.26,22.3,22.3,1015,26,1.52,6,45,33.5539,-117.2139
Murrieta,1708743600,2024-02-24 03:00:00,Clouds,scattered clouds,15.14,13.78,15.14,15.14,1016,41,0.41,58,43,33.5539,-117.2139
Murrieta,1708754400,2024-02-24 06:00:00,Clouds,broken clouds,13.53,12.19,13.53,13.53,1016,48,0.99,108,71,33.5539,-117.2139
Murrieta,1708765200,2024-02-24 09:00:00,Clouds,overcast clouds,13.72,12.35,13.72,13.72,1016,46,1.21,54,100,33.5539,-117.2139
Murrieta,1708776000,2024-02-24 12:00:00,Clouds,overcast clouds,13.32,11.83,13.32,13.32,1015,43,1.25,28,100,33.5539,-117.2139
Murrieta,1708786800,2024-02-24 15:00:00,Clouds,overcast clouds,15.03,13.63,15.03,15.03,1016,40,2.01,26,100,33.5539,-117.2139
Murrieta,1708797600,2024-02-24 18:00:00,Clouds,overcast clouds,19.52,18.28,19.52,19.52,1016,29,0.45,304,100,33.5539,-117.2139
Murrieta,1708808400,2024-02-24 21:00:00,Clouds,overcast clouds,21.92,20.87,21.92,21.92,1015,27,1.16,188,100,33.5539,-117.2139
Murrieta,1708819200,2024-02-25 00:00:00,Clouds,overcast clouds,21.18,20.27,21.18,21.18,1014,35,3.01,216,100,33.5539,-117.2139
Murrieta,1708830000,2024-02-25 03:00:00,Clouds,overcast clouds,15.08,14.03,15.08,15.08,1016,53,1.77,208,100,33.5539,-117.2139
Murrieta,1708840800,2024-02-25 06:00:00,Clouds,overcast clouds,12.57,11.37,12.57,12.57,1017,57,0.87,224,89,33.5539,-117.2139
